,0,1
12644,15119.2,100
12645,15119.3,47.5
12646,15119.8,23.1
12647,15119.8,36.9
12648,15119.8,17.3
12649,15119.8,29
12650,15120,28.3
12651,15120.5,16.4
12652,15120.5,0.5
12653,15120.6,16
12654,15120.6,40.6
12655,15120.6,100
12656,15120.8,100
12657,15120.9,30.1
12658,15121.3,21.7
12659,15121.6,4.4
12660,15121.8,39.4
12661,15122,0.9
12662,15122.6,87.9
12663,15122.6,0.2
12664,15122.9,100
12665,15122.9,19.3
12666,15122.9,20.2
12667,15123.1,100
12668,15123.1,58.5
12669,15123.1,58.7
12670,15123.2,31.6
12671,15123.5,33.8
12672,15123.9,26.3
12673,15124,61
12674,15124.1,44.4
12675,15124.6,39.2
12676,15124.9,85.7
12677,15125,3.7
12678,15125.1,21.4
12679,15125.3,13.7
12680,15125.5,15.6
12681,15125.7,80.6
12682,15125.8,100
12683,15125.9,39.4
12684,15125.9,24.9
12685,15126.3,2.2
12686,15126.6,0.8
12687,15126.9,12.9
12688,15126.9,40.4
12689,15127,100
12690,15127.2,3.3
12691,15127.3,43.2
12692,15127.5,77.2
12693,15127.5,100
12694,15127.5,22.7
12695,15128,0.2
12696,15128.1,55.3
12697,15128.3,16.1
12698,15128.4,15.7
12699,15128.4,26
12700,15128.5,43.5
12701,15128.6,1.7
12702,15128.6,23.8
12703,15128.7,72.7
12704,15128.7,37.2
12705,15128.7,54.4
12706,15128.8,3.3
12707,15128.9,48.5
12708,15128.9,35
12709,15128.9,100
12710,15129.3,0.3
12711,15129.3,0.8
12712,15129.4,6.8
12713,15129.7,60.7
12714,15129.7,20.2
12715,15129.8,100
12716,15129.8,48.4
12717,15129.9,22.6
12718,15130.1,11.6
12719,15130.2,6.5
12720,15130.2,100
12721,15130.2,0.6
12722,15130.5,21.3
12723,15130.6,12.2
12724,15130.7,4.9
12725,15130.8,43.2
12726,15131,12.8
12727,15131,99.1
12728,15131.1,15.8
12729,15131.2,22.7
12730,15131.2,25.3
12731,15131.3,14.6
12732,15131.4,100
12733,15131.5,83.8
12734,15131.5,11.1
12735,15131.6,100
12736,15131.6,9.2
12737,15131.7,72.6
12738,15131.8,29.5
12739,15131.8,29.4
12740,15131.9,27.5
12741,15131.9,49.2
12742,15132,11.2
12743,15132,0.8
12744,15132.2,59.8
12745,15132.4,0.9
12746,15132.4,7.8
12747,15132.5,35
12748,15132.5,48.9
12749,15132.6,26.1
12750,15132.6,100
12751,15132.7,13.7
12752,15132.7,100
12753,15132.8,14.7
12754,15132.8,12.1
12755,15132.8,100
12756,15132.9,3.4
12757,15133.1,15
12758,15133.2,40
12759,15133.2,10.5
12760,15133.2,0.3
12761,15133.4,100
12762,15133.5,50.1
12763,15133.6,14.4
12764,15133.6,23.6
12765,15133.6,0.1
12766,15133.6,7.4
12767,15133.8,88
12768,15133.8,32.2
12769,15134,56.8
12770,15134.2,33.1
12771,15134.2,38.4
12772,15134.2,65
12773,15134.2,40.6
12774,15134.4,34.7
12775,15134.4,87.2
12776,15134.4,13.4
12777,15134.5,6.8
12778,15134.6,52.5
12779,15134.6,39.1
12780,15134.6,100
12781,15134.6,100
12782,15134.6,70.8
12783,15134.7,15.3
12784,15134.7,19.3
12785,15134.8,0.6
12786,15134.8,2.2
12787,15134.8,17.5
12788,15134.9,0.1
12789,15135,58.8
12790,15135,2.5
12791,15135.1,22.6
12792,15135.2,62
12793,15135.2,35.7
12794,15135.2,14.9
12795,15135.2,8.2
12796,15135.4,21.5
12797,15135.4,15.1
12798,15135.6,14.7
12799,15135.6,29
12800,15135.6,5.8
12801,15135.8,77.7
12802,15135.8,43.1
12803,15135.8,52.1
12804,15136,30.9
12805,15136,21.8
12806,15136,100
12807,15136,100
12808,15136,54.9
12809,15136.2,0.4
12810,15136.4,14.2
12811,15136.4,8
12812,15136.4,34.2
12813,15136.5,100
12814,15136.6,11.6
12815,15136.6,100
12816,15136.6,100
12817,15136.8,17.4
12818,15136.8,91.3
12819,15137,100
12820,15137,54.6
12821,15137,62.5
12822,15137,63
12823,15137.3,65.9
12824,15137.4,32.3
12825,15137.4,33.5
12826,15137.6,24.6
12827,15138.2,45.7
12828,15138.4,17.5
12829,15138.6,100
12830,15138.7,19.7
12831,15138.7,50.6
12832,15139.5,46
12833,15139.8,42.5
12834,15140,23.3
12835,15141.3,0.3
12836,15142.2,1
12837,15142.8,14.5
12838,15147.9,44.6
12839,15149.7,0.7
12840,15149.9,47.6
12841,15153.5,59.5
12842,15153.5,59.5
12843,15157.6,0.2
12844,15160.7,0.5
12845,15163.2,0.4
12846,15165.4,0.5
12847,15172.8,100
12848,15178.1,0.1
12849,15183.8,0.3
12850,15189,8.3
12851,15204.6,0.2
12852,15235.9,0.2
12853,15237.7,0.2
12854,15252.5,0.5
12855,15282.9,0.2
12856,15306.38,0.97
12857,15322.5,18.1
12858,15323,22.6
12859,15323.3,8.4
12860,15323.9,13.8
12861,15324.5,9.3
12862,15324.7,9.3
12863,15324.7,2
12864,15325.5,2.5
12865,15326.1,5.2
12866,15326.3,7.3
12867,15326.5,5.2
12868,15326.5,6.8
12869,15326.6,8.3
12870,15326.9,2.6
12871,15327.1,15.4
12872,15327.5,7
12873,15327.7,4.3
12874,15328.4,4.5
12875,15328.4,2.2
12876,15328.5,19.2
12877,15328.7,16.2
12878,15328.8,2.7
12879,15328.8,3.4
12880,15329,3.8
12881,15330.2,16.6
12882,15330.6,4.2
12883,15330.7,2.8
12884,15330.7,6.2
12885,15330.8,6.5
12886,15330.8,17.5
12887,15331,14
12888,15331.2,3.8
12889,15331.4,1.8
12890,15331.4,6.7
12891,15331.8,15.6
12892,15331.8,7.4
12893,15332,11.7
12894,15332.1,8
12895,15333.58,0.73
12896,15333.6,5.1
12897,15333.8,7.6
12898,15333.9,15.3
12899,15334.8,0.9
12900,15334.8,9
12901,15334.8,13.3
12902,15335,2.7
12903,15335,3.5
12904,15335.1,12.7
12905,15335.2,9.6
12906,15335.2,2.5
12907,15335.4,13.4
12908,15335.4,20.4
12909,15335.6,1.2
12910,15335.7,21.7
12911,15335.8,5.6
12912,15335.8,2.7
12913,15335.9,9
12914,15336,10.5
12915,15336.2,9.9
12916,15336.2,7.4
12917,15336.2,18.1
12918,15336.3,0.5
12919,15336.4,6.7
12920,15336.4,4.6
12921,15336.8,2.4
12922,15336.8,3.6
12923,15337.1,5.2
12924,15337.3,7.4
12925,15337.4,4.8
12926,15337.4,10.7
12927,15337.7,3.3
12928,15337.8,3.3
12929,15337.8,6.4
12930,15337.9,0.9
12931,15338.4,1.8
12932,15338.5,5.5
12933,15338.7,1.9
12934,15338.8,10.5
12935,15338.9,4.8
12936,15339.1,16.8
12937,15339.2,2.4
12938,15339.2,12.4
12939,15339.3,6.4
12940,15339.4,21
12941,15339.4,2.8
12942,15339.5,17.1
12943,15339.6,3.5
12944,15339.7,20.4
12945,15339.7,17.1
12946,15339.7,0.6
12947,15339.8,7.5
12948,15339.9,0.3
12949,15339.9,9.5
12950,15340.2,15.3
12951,15340.3,2.9
12952,15340.5,4.5
12953,15340.5,19.9
12954,15340.7,4.6
12955,15340.8,1.8
12956,15340.9,1.4
12957,15341,10.4
12958,15341.1,5.5
12959,15341.1,3.4
12960,15341.2,2.2
12961,15341.5,20.7
12962,15341.5,11.2
12963,15341.5,1.3
12964,15341.5,5.4
12965,15341.5,9.6
12966,15341.5,16.4
12967,15341.7,15.7
12968,15341.7,17
12969,15341.8,2.4
12970,15341.9,15.1
12971,15342.1,2.4
12972,15342.2,2.2
12973,15342.3,2.4
12974,15342.5,3.9
12975,15342.5,7
12976,15342.5,6.7
12977,15342.6,4.1
12978,15342.6,4.6
12979,15342.6,7
12980,15342.7,2.4
12981,15342.7,11
12982,15342.7,12.3
12983,15342.7,0.7
12984,15343.1,3.8
12985,15343.1,9.6
12986,15343.1,14.2
12987,15343.3,2.5
12988,15343.3,2.3
12989,15343.3,2.8
12990,15343.5,9.3
12991,15343.5,17.6
12992,15343.63,2.17
12993,15343.7,7.4
12994,15343.7,16.7
12995,15343.7,2.9
12996,15344.1,17.1
12997,15344.1,1.4
12998,15344.1,10.9
12999,15344.1,17.6
13000,15344.2,2.9
13001,15344.3,10.3
13002,15344.5,10
13003,15344.5,6.3
13004,15344.6,3.3
13005,15344.7,7.2
13006,15344.9,5.2
13007,15344.9,1.5
13008,15345.1,7.4
13009,15345.5,1.4
13010,15346.2,18.2
13011,15346.3,7.7
13012,15346.3,4.8
13013,15346.53,1.19
13014,15346.7,6.3
13015,15346.7,6.3
13016,15346.7,2.8
13017,15346.7,7.4
13018,15346.9,3.9
13019,15347.1,9.2
13020,15347.1,9.5
13021,15347.2,20.8
13022,15347.6,3.2
13023,15347.7,18.7
13024,15347.8,1.3
13025,15348,9.9
13026,15349.2,7.2
13027,15349.4,5.7
13028,15349.5,17.3
13029,15350.4,0.1
13030,15351.81,5.56
13031,15353.6,7
13032,15353.8,2.3
13033,15354.4,2.7
13034,15355.85,25.37
13035,15357.2,2.6
13036,15357.7,3.1
13037,15358.4,0.4
13038,15358.5,7
13039,15359.5,2.1
13040,15361.3,0.2
13041,15361.5,8.9
13042,15361.5,8.9
13043,15366.9,1.3
13044,15368.23,4.71
13045,15374.27,14.74
13046,15381.8,0.2
13047,15384.5,0.2
13048,15432.6,0.2
13049,15471.1,0.3
13050,15480.6,0.3
13051,15481.6,0.1
13052,15483.4,0.2
13053,15505.2,0.2
13054,15528.6,0.2
13055,15556.5,0.3
13056,15560.9,0.6
13057,15567.6,0.2
13058,15571.9,0.2
13059,15634.7,0.4
13060,15674.6,0.3
13061,15702.2,0.3
13062,15717.7,0.1
13063,15766.6,0.3
13064,15783.9,0.1
13065,15795,0.1
13066,15851,0.5
13067,15854.1,42.5
13068,15854.4,3.4
13069,15854.9,0.3
13070,15855.2,28.2
13071,15855.6,21.6
13072,15856.1,4
13073,15856.2,13.7
13074,15856.4,0.7
13075,15856.6,14.9
13076,15856.6,1.8
13077,15857,27
13078,15857.2,39
13079,15857.7,0.4
13080,15858.7,9.2
13081,15858.8,7
13082,15859.9,16.3
13083,15860.1,12.3
13084,15860.1,23.8
13085,15860.1,8.6
13086,15860.2,97.1
13087,15860.3,5.6
13088,15860.3,10.3
13089,15860.4,62.3
13090,15860.8,20.3
13091,15860.9,7.8
13092,15861.1,10.3
13093,15861.7,10
13094,15862,24.5
13095,15862.3,86.9
13096,15862.4,12.3
13097,15862.7,22.6
13098,15862.7,11.1
13099,15863,4
13100,15863,11.7
13101,15863.1,26.2
13102,15863.1,0.5
13103,15863.7,22.1
13104,15863.7,0.2
13105,15863.8,9.8
13106,15863.9,29.2
13107,15864,21.4
13108,15864.2,50.2
13109,15864.2,42.3
13110,15864.3,31.8
13111,15864.3,0.3
13112,15864.6,5.3
13113,15864.6,8.8
13114,15865.1,7.3
13115,15865.8,27.4
13116,15865.8,0.5
13117,15866.2,3.8
13118,15866.2,3.5
13119,15866.3,7
13120,15866.4,0.2
13121,15866.4,33
13122,15866.6,1.6
13123,15866.8,23.7
13124,15867.1,31.3
13125,15867.4,11.2
13126,15867.5,0.2
13127,15867.8,9.5
13128,15867.9,0.4
13129,15868,28.5
13130,15868.2,36
13131,15868.4,39.7
13132,15868.4,19
13133,15868.5,12.8
13134,15868.7,56.6
13135,15868.9,86.8
13136,15869,11.2
13137,15869,17.7
13138,15869,0.2
13139,15869.2,29
13140,15869.3,9.2
13141,15869.5,18.4
13142,15869.7,39.2
13143,15869.7,39
13144,15869.8,39
13145,15870,13.8
13146,15870,5.1
13147,15870.2,4.1
13148,15870.4,60
13149,15870.4,71.7
13150,15870.7,8.9
13151,15870.8,2.6
13152,15870.8,14.7
13153,15870.9,8.9
13154,15871.1,33.8
13155,15871.3,3.2
13156,15871.3,7.4
13157,15871.5,26.9
13158,15871.5,14.5
13159,15871.6,33.9
13160,15871.6,0.5
13161,15871.9,10.3
13162,15871.9,18.4
13163,15872.1,7.9
13164,15872.1,65.2
13165,15872.3,6.2
13166,15872.3,12.5
13167,15872.4,61.6
13168,15872.6,11.2
13169,15872.7,34.2
13170,15872.7,43.6
13171,15872.7,1.8
13172,15872.8,12.1
13173,15872.9,6
13174,15873,9.5
13175,15873.1,15.4
13176,15873.1,8.7
13177,15873.2,5.6
13178,15873.2,5.1
13179,15873.4,1.9
13180,15873.4,3.8
13181,15873.6,22.3
13182,15873.8,48.3
13183,15873.8,17.2
13184,15873.8,8.4
13185,15873.9,11.4
13186,15874,25.1
13187,15874.2,0.4
13188,15874.2,10.5
13189,15874.2,36.8
13190,15874.2,21.7
13191,15874.6,15.6
13192,15874.6,30.4
13193,15874.6,7.2
13194,15874.8,20.9
13195,15874.8,6.1
13196,15874.8,1.1
13197,15874.9,30
13198,15875,36.7
13199,15875,43.3
13200,15875.1,8
13201,15875.2,9.2
13202,15875.4,2.3
13203,15875.4,18.5
13204,15875.4,25.6
13205,15875.4,1.9
13206,15875.4,22.4
13207,15875.6,24
13208,15875.6,25
13209,15875.7,36.7
13210,15875.7,9.6
13211,15875.8,17.8
13212,15875.9,30.8
13213,15875.9,0.2
13214,15876,0.6
13215,15876.1,9.3
13216,15876.2,30.1
13217,15876.3,9.5
13218,15876.3,6
13219,15876.3,52.5
13220,15876.3,20.5
13221,15876.3,10.2
13222,15876.5,31.5
13223,15876.5,11.9
13224,15876.7,37.1
13225,15876.7,7.5
13226,15876.7,10.9
13227,15876.7,0.5
13228,15876.7,6.8
13229,15876.7,4.5
13230,15876.8,49.3
13231,15876.9,5.5
13232,15876.9,25.2
13233,15877.1,18.8
13234,15877.1,10.8
13235,15877.1,1.4
13236,15877.2,54.3
13237,15877.3,4.8
13238,15877.3,58.1
13239,15877.3,32.5
13240,15877.5,7.4
13241,15877.7,7.1
13242,15877.8,63.8
13243,15877.9,67.5
13244,15878,49.4
13245,15878.1,28.2
13246,15878.1,38.7
13247,15878.1,32.2
13248,15878.3,0.6
13249,15878.3,25.1
13250,15878.4,9.1
13251,15878.5,18.9
13252,15878.5,9.3
13253,15878.6,25.6
13254,15878.7,16.6
13255,15878.9,9.6
13256,15879.2,6.2
13257,15879.4,32.7
13258,15879.4,10.2
13259,15879.5,1.4
13260,15879.9,70.4
13261,15880,28.2
13262,15880.4,25.8
13263,15880.8,0.3
13264,15880.8,25.8
13265,15882,8
13266,15882.2,22.9
13267,15883.9,8.4
13268,15892.3,18.5
13269,15896.7,25.7
13270,15902.6,33.3
13271,15902.6,33.3
13272,15906.5,0.2
13273,15910.4,0.1
13274,15913.7,47.8
13275,15919.8,0.5
13276,15920.8,0.4
13277,15922.6,5.9
13278,15925.9,0.4
13279,15926,1.5
13280,15928.2,0.9
13281,15935,0.9
13282,15984.1,16.8
13283,15984.9,44.1
13284,15985,6.3
13285,15985.2,4.3
13286,15986,37.2
13287,15986.7,15.1
13288,15987.5,33.9
13289,15992.9,24
13290,16006.8,0.3
13291,16007.3,0.1
13292,16048.76,3.26
13293,16055.9,19.58
13294,16058.7,0.6
13295,16063.7,4.2
13296,16065.9,3.1
13297,16066.1,1.6
13298,16067.14,7.24
13299,16067.4,1.8
13300,16068.31,6.73
13301,16068.8,4.8
13302,16068.91,8.83
13303,16069.11,9.75
13304,16069.3,14
13305,16069.7,4.9
13306,16069.7,2.3
13307,16070.06,2.94
13308,16070.67,9.03
13309,16070.7,15.68
13310,16070.88,25.79
13311,16070.88,12.65
13312,16070.9,4.1
13313,16071.91,21.01
13314,16072.24,8.3
13315,16072.8,1.8
13316,16073,2.2
13317,16073.1,7
13318,16073.2,5.4
13319,16073.5,3.3
13320,16074.2,5.7
13321,16074.42,9.46
13322,16074.5,0.5
13323,16074.8,2
13324,16074.8,5.3
13325,16075,1.5
13326,16075.3,2.3
13327,16075.5,3.5
13328,16075.55,8.34
13329,16076.4,1.5
13330,16076.4,0.8
13331,16076.6,1.8
13332,16076.67,19.59
13333,16076.91,11.38
13334,16077.1,7.2
13335,16077.74,8.77
13336,16078,0.8
13337,16078.2,5.1
13338,16078.4,2
13339,16078.4,2.8
13340,16078.8,2.7
13341,16078.8,5.5
13342,16079.14,14.91
13343,16079.18,10.43
13344,16079.19,25.84
13345,16079.2,8.6
13346,16079.2,1.8
13347,16079.26,4.39
13348,16079.48,5.13
13349,16079.5,6.1
13350,16079.6,13.2
13351,16079.7,2.3
13352,16079.7,7.7
13353,16079.8,8.1
13354,16079.9,1.2
13355,16079.9,3.9
13356,16080.2,8.2
13357,16080.22,2.38
13358,16080.3,2.9
13359,16080.6,0.8
13360,16080.8,4.2
13361,16080.8,1.9
13362,16080.9,0.5
13363,16081,3.1
13364,16081.1,1.6
13365,16081.1,1.8
13366,16081.47,4.98
13367,16081.5,2.6
13368,16081.9,2
13369,16081.9,1.4
13370,16081.9,6
13371,16081.9,1.7
13372,16081.98,14.05
13373,16082.09,1.78
13374,16082.2,0.4
13375,16082.3,0.9
13376,16082.5,1.57
13377,16082.7,1.84
13378,16082.7,0.9
13379,16082.8,5.5
13380,16082.9,1.2
13381,16083.12,2.9
13382,16083.2,6.9
13383,16083.2,2.1
13384,16083.3,9.4
13385,16083.33,6.62
13386,16083.5,7.1
13387,16083.5,1.4
13388,16083.7,8.3
13389,16084,4.6
13390,16084,1.6
13391,16084.1,6.4
13392,16084.16,7.38
13393,16084.2,4.4
13394,16084.2,5
13395,16084.2,1.1
13396,16084.36,3.57
13397,16084.4,2.5
13398,16084.6,4.4
13399,16084.78,7.84
13400,16084.9,2.1
13401,16085,3.5
13402,16085.2,1.4
13403,16085.6,2.4
13404,16086,8.5
13405,16086,2.1
13406,16086,6.9
13407,16086.1,1.3
13408,16086.2,1.5
13409,16086.23,4.71
13410,16086.4,1.9
13411,16086.44,14.12
13412,16086.6,4.1
13413,16086.6,14.8
13414,16086.6,3.6
13415,16086.9,1
13416,16087.1,2.4
13417,16087.3,0.8
13418,16087.5,5.7
13419,16087.5,0.1
13420,16087.7,0.2
13421,16087.8,8.8
13422,16087.8,4.4
13423,16087.89,10.64
13424,16087.9,11.8
13425,16088.1,3.3
13426,16088.3,3.9
13427,16088.3,3.06
13428,16088.55,2.44
13429,16088.9,4.9
13430,16089.4,1.4
13431,16090.37,12.21
13432,16090.4,13.4
13433,16090.9,1.5
13434,16091,4.6
13435,16091.8,6.6
13436,16091.89,16.24
13437,16092.9,5.3
13438,16093.06,2.17
13439,16094.9,4.6
13440,16096.6,5.2
13441,16097.6,2.2
13442,16097.66,6.99
13443,16098.9,4.4
13444,16099.8,1.2
13445,16104.9,0.2
13446,16110,0.3
13447,16112,0.4
13448,16113.2,4.9
13449,16113.2,4.9
13450,16114.41,13.9
13451,16148.35,12.91
13452,16151.02,4.6
13453,16190.2,0.9
13454,16218,0.2
13455,16265.1,0.2
13456,16271.7,0.7
13457,16296.7,0.4
13458,16306.5,0.2
13459,16313.1,0.7
13460,16316.7,0.1
13461,16337.7,0.3
13462,16358.5,0.2
13463,16433.7,0.1
13464,16434.4,0.3
13465,16436.7,0.2
13466,16447.7,0.3
13467,16465.2,0.2
13468,16466.4,0.5
13469,16474.6,1.1
13470,16504.2,1.1
13471,16515.7,0.1
13472,16525.2,0.1
13473,16528,0.4
13474,16528.6,0.5
13475,16531.8,0.3
13476,16534.2,0.4
13477,16536.3,0.3
13478,16536.7,0.7
13479,16549.4,0.3
13480,16555.7,0.6
13481,16564.9,0.1
13482,16572.5,1.3
13483,16572.5,0.7
13484,16576.7,0.1
13485,16594.2,0.4
13486,16609.4,0.2
13487,16622,0.7
13488,16624.9,0.3
13489,16625.6,0.3
13490,16626.1,0.2
13491,16627.9,0.5
13492,16637.5,0.6
13493,16641.4,0.3
13494,16642.5,0.2
13495,16649.9,0.3
13496,16653.1,0.1
13497,16658.1,2.1
13498,16666.3,1.8
13499,16667.7,0.4
13500,16672,0.2
13501,16676.9,1.1
13502,16677.5,0.8
13503,16679,0.3
13504,16679.1,2.9
13505,16681.3,0.7
13506,16686,0.1
13507,16686.7,0.5
13508,16687,0.3
13509,16687.2,0.2
13510,16688.7,0.3
13511,16693.6,0.2
13512,16696.6,0.3
13513,16696.9,0.3
13514,16704.4,0.5
13515,16710,0.1
13516,16710,0.2
13517,16712.8,0.3
13518,16713.3,0.3
13519,16721.6,0.3
13520,16722.3,0.4
13521,16724.6,0.2
13522,16725.3,0.2
13523,16733.9,0.1
13524,16739.2,0.3
13525,16744,1
13526,16753.3,0.4
13527,16753.6,0.4
13528,16756.4,0.3
13529,16757.7,0.9
13530,16758.6,0.6
13531,16760.3,0.4
13532,16772.5,0.2
13533,16773.7,0.2
13534,16773.7,0.6
13535,16778.9,0.2
13536,16782.2,0.2
13537,16783.6,0.3
13538,16783.9,0.8
13539,16790.3,0.2
13540,16791,0.2
13541,16794,1.1
13542,16796.6,0.4
13543,16812.4,0.4
13544,16815.1,0.1
13545,16817,0.1
13546,16822.4,0.7
13547,16822.5,0.2
13548,16823.3,0.5
13549,16826.3,0.1
13550,16827.8,0.2
13551,16836.1,0.2
13552,16841.5,0.4
13553,16841.8,0.3
13554,16842.6,0.7
13555,16843.5,0.2
13556,16844.2,0.1
13557,16844.3,0.4
13558,16844.7,0.4
13559,16851,0.3
13560,16851.9,0.4
13561,16854,0.7
13562,16855.9,0.2
13563,16856,0.5
13564,16857.3,0.2
13565,16857.7,0.3
13566,16857.7,0.5
13567,16862.9,0.2
13568,16863.8,0.1
13569,16865.4,0.2
13570,16874.1,0.3
13571,16875.7,0.1
13572,16876.7,0.4
13573,16876.9,0.3
13574,16877.8,0.6
13575,16883.3,0.2
13576,16885.5,0.8
13577,16886.5,1.1
13578,16888.6,0.2
13579,16890.3,0.3
13580,16891,0.4
13581,16893.7,0.5
13582,16895.7,0.3
13583,16896.2,0.3
13584,16899.1,0.2
13585,16903.7,0.4
13586,16905.4,0.3
13587,16907.3,0.1
13588,16912.4,0.4
13589,16912.8,0.3
13590,16916.2,0.2
13591,16917.4,0.3
13592,16918,0.5
13593,16918.4,0.1
13594,16921.1,0.3
13595,16922.3,0.2
13596,16923.4,0.2
13597,16923.6,0.2
13598,16924.2,0.3
13599,16924.9,0.3
13600,16926.4,0.2
13601,16927.5,0.4
13602,16929.7,0.3
13603,16931.8,0.1
13604,16932.5,0.3
13605,16932.8,0.4
13606,16933.3,0.1
13607,16933.6,0.1
13608,16935.6,0.1
13609,16936.8,0.1
13610,16937.7,0.3
13611,16938.6,0.3
13612,16941.1,0.2
13613,16941.4,0.2
13614,16942,0.4
13615,16942.2,0.2
13616,16943.9,0.1
13617,16944.5,0.2
13618,16944.7,0.1
13619,16945,0.2
13620,16945.8,0.3
13621,16945.9,0.1
13622,16946.9,0.2
13623,16947.3,0.2
13624,16948.3,0.1
13625,16948.5,0.4
13626,16950.2,0.2
13627,16950.9,0.3
13628,16951.2,0.1
13629,16951.5,0.1
13630,16951.7,0.4
13631,16952.2,0.2
13632,16952.3,0.3
13633,16952.7,0.3
13634,16954.1,0.1
13635,16954.3,0.6
13636,16955.3,0.1
13637,16955.4,0.3
13638,16955.4,0.3
13639,16956.4,0.1
13640,16957,0.4
13641,16958.5,0.1
13642,16963.9,0.2
13643,16964.1,0.1
13644,16965.3,0.2
13645,16965.8,0.2
13646,16966.2,0.4
13647,16967,0.2
13648,16968.3,0.1
13649,16969.8,0.3
13650,16969.9,0.3
13651,16970,0.2
13652,16970.2,1.1
13653,16971.4,0.2
13654,16973,0.1
13655,16973.4,0.2
13656,16973.6,0.3
13657,16973.9,0.1
13658,16979.4,0.1
13659,16986.4,0.1
13660,16988.5,0.3
13661,16989,0.2
13662,16989.8,0.2
13663,16990.3,0.1
13664,16991.9,0.4
13665,16992.5,0.5
13666,16994.4,0.2
13667,16997.3,0.3
13668,16999.4,0.1
13669,17000.2,0.1
13670,17000.5,0.2
13671,17000.9,0.3
13672,17001,0.1
13673,17001.4,0.3
13674,17003,0.2
13675,17008.3,0.2
13676,17011.2,0.2
13677,17013,0.3
13678,17013.6,0.4
13679,17014.4,0.2
13680,17014.4,0.2
13681,17014.8,0.3
13682,17014.9,0.2
13683,17016.6,0.1
13684,17018.3,0.2
13685,17022.1,0.2
13686,17022.3,0.4
13687,17023.5,0.1
13688,17025.5,0.4
13689,17027.1,0.3
13690,17032.8,0.4
13691,17034.8,0.1
13692,17038.1,0.1
13693,17039,0.8
13694,17046.5,0.3
13695,17052.9,0.4
13696,17055.7,0.2
13697,17058.3,0.1
13698,17058.4,1
13699,17058.8,0.3
13700,17059.7,0.2
13701,17060,0.2
13702,17061.9,0.2
13703,17063.7,0.3
13704,17064.2,0.1
13705,17068.4,0.2
13706,17070.1,0.2
13707,17070.5,0.3
13708,17071.3,0.4
13709,17075.8,0.2
13710,17079.5,0.3
13711,17079.7,0.1
13712,17080.6,0.6
13713,17080.6,0.57
13714,17081.9,0.2
13715,17082.7,0.3
13716,17083.1,0.4
13717,17089.1,0.2
13718,17089.8,0.5
13719,17090.6,0.2
13720,17091.9,0.1
13721,17093.2,0.2
13722,17094.9,0.9
13723,17097.1,0.3
13724,17098.3,0.1
13725,17098.6,0.4
13726,17099.6,0.3
13727,17100.2,0.3
13728,17101.2,0.3
13729,17102.2,0.7
13730,17102.3,0.1
13731,17102.6,0.1
13732,17102.8,0.3
13733,17103.1,0.7
13734,17103.4,0.1
13735,17103.7,0.1
13736,17105.6,0.1
13737,17109.4,0.3
13738,17110.3,0.3
13739,17110.4,0.6
13740,17113.4,0.1
13741,17113.9,0.1
13742,17115.6,0.2
13743,17116.2,0.1
13744,17118.4,0.3
13745,17119.1,0.3
13746,17119.2,0.3
13747,17121,0.1
13748,17121.9,0.2
13749,17122.2,0.1
13750,17123.7,0.2
13751,17127.9,0.3
13752,17127.9,0.3
13753,17128,0.2
13754,17129.5,0.1
13755,17130.9,0.2
13756,17131.6,0.6
13757,17132.7,0.3
13758,17133.2,0.2
13759,17134.6,0.1
13760,17136.3,0.1
13761,17137.1,0.3
13762,17137.1,0.2
13763,17137.3,0.1
13764,17138.2,0.3
13765,17139.8,0.3
13766,17141.1,0.2
13767,17141.3,0.5
13768,17141.3,0.3
13769,17141.4,0.1
13770,17148.5,0.2
13771,17149.7,0.3
13772,17150.2,0.4
13773,17150.6,0.3
13774,17151.2,0.3
13775,17157.3,0.2
13776,17157.7,0.4
13777,17158.3,0.7
13778,17160.1,0.2
13779,17160.3,0.5
13780,17161.2,0.2
13781,17162.8,0.2
13782,17163,0.4
13783,17163.9,0.4
13784,17164.5,0.3
13785,17164.7,0.3
13786,17164.8,0.5
13787,17165.1,0.3
13788,17167.4,0.2
13789,17167.4,0.2
13790,17172.2,0.2
13791,17172.4,0.3
13792,17173.3,0.3
13793,17177.4,0.3
13794,17180.8,0.3
13795,17181.8,0.4
13796,17188.6,0.3
13797,17188.6,0.3
13798,17189,0.3
13799,17191.2,0.2
13800,17192,0.8
13801,17193.5,0.2
13802,17194.2,0.3
13803,17194.3,0.7
13804,17196.5,0.4
13805,17196.5,0.2
13806,17196.6,0.2
13807,17196.6,0.6
13808,17197.3,0.4
13809,17203.4,0.4
13810,17208.5,0.1
13811,17212.3,0.3
13812,17213.6,0.1
13813,17221.9,0.2
13814,17222.8,0.2
13815,17227.7,0.1
13816,17229.5,0.1
13817,17231.7,0.7
13818,17234.6,0.2
13819,17235.5,0.6
13820,17237.3,0.4
13821,17237.4,0.2
13822,17238,0.2
13823,17238.7,0.2
13824,17238.7,0.9
13825,17238.9,0.3
13826,17241.2,0.1
13827,17244.9,0.1
13828,17245.6,0.4
13829,17250.8,0.1
13830,17251.2,0.1
